WT2022,WT2023,WT2024,WT2025,WT2026,WT2027,WT2028,WT2029,WT2030,WT2031,WT2032
4081.9646,4081.9646,4081.9646,4081.9646,4081.9646,4081.9646,4081.9646,4081.9646,4081.9646,4081.9646,4081.9646
4590.191406,4590.191406,4590.191406,4590.191406,4590.191406,4590.191406,4590.191406,4590.191406,4590.191406,4590.191406,4590.191406
4590.191406,4590.191406,4590.191406,4590.191406,4590.191406,4590.191406,4590.191406,4590.191406,4590.191406,4590.191406,4590.191406
8338.941406,8338.941406,8338.941406,8338.941406,8338.941406,8338.941406,8338.941406,8338.941406,8338.941406,8338.941406,8338.941406
5418.918457,5418.918457,5418.918457,5418.918457,5418.918457,5418.918457,5418.918457,5418.918457,5418.918457,5418.918457,5418.918457
5418.918457,5418.918457,5418.918457,5418.918457,5418.918457,5418.918457,5418.918457,5418.918457,5418.918457,5418.918457,5418.918457
3533.371338,3533.371338,3533.371338,3533.371338,3533.371338,3533.371338,3533.371338,3533.371338,3533.371338,3533.371338,3533.371338
7846.92334,7846.92334,7846.92334,7846.92334,7846.92334,7846.92334,7846.92334,7846.92334,7846.92334,7846.92334,7846.92334
5740.540039,5740.540039,5740.540039,5740.540039,5740.540039,5740.540039,5740.540039,5740.540039,5740.540039,5740.540039,5740.540039
890.6464844,890.6464844,890.6464844,890.6464844,890.6464844,890.6464844,890.6464844,890.6464844,890.6464844,890.6464844,890.6464844
4367.789551,4367.789551,4367.789551,4367.789551,4367.789551,4367.789551,4367.789551,4367.789551,4367.789551,4367.789551,4367.789551
2077.495605,2077.495605,2077.495605,2077.495605,2077.495605,2077.495605,2077.495605,2077.495605,2077.495605,2077.495605,2077.495605
752.6066895,752.6066895,752.6066895,752.6066895,752.6066895,752.6066895,752.6066895,752.6066895,752.6066895,752.6066895,752.6066895
1007.614258,1007.614258,1007.614258,1007.614258,1007.614258,1007.614258,1007.614258,1007.614258,1007.614258,1007.614258,1007.614258
1007.614258,1007.614258,1007.614258,1007.614258,1007.614258,1007.614258,1007.614258,1007.614258,1007.614258,1007.614258,1007.614258
7890.212402,7890.212402,7890.212402,7890.212402,7890.212402,7890.212402,7890.212402,7890.212402,7890.212402,7890.212402,7890.212402
11523.80762,11523.80762,11523.80762,11523.80762,11523.80762,11523.80762,11523.80762,11523.80762,11523.80762,11523.80762,11523.80762
1284.786377,1284.786377,1284.786377,1284.786377,1284.786377,1284.786377,1284.786377,1284.786377,1284.786377,1284.786377,1284.786377
5746.381836,5746.381836,5746.381836,5746.381836,5746.381836,5746.381836,5746.381836,5746.381836,5746.381836,5746.381836,5746.381836
12564.70117,12564.70117,12564.70117,12564.70117,12564.70117,12564.70117,12564.70117,12564.70117,12564.70117,12564.70117,12564.70117
12564.70117,12564.70117,12564.70117,12564.70117,12564.70117,12564.70117,12564.70117,12564.70117,12564.70117,12564.70117,12564.70117
10853.13574,10853.13574,10853.13574,10853.13574,10853.13574,10853.13574,10853.13574,10853.13574,10853.13574,10853.13574,10853.13574
6474.457031,6474.457031,6474.457031,6474.457031,6474.457031,6474.457031,6474.457031,6474.457031,6474.457031,6474.457031,6474.457031
6474.457031,6474.457031,6474.457031,6474.457031,6474.457031,6474.457031,6474.457031,6474.457031,6474.457031,6474.457031,6474.457031
834.9237671,834.9237671,834.9237671,834.9237671,834.9237671,834.9237671,834.9237671,834.9237671,834.9237671,834.9237671,834.9237671
834.9237671,834.9237671,834.9237671,834.9237671,834.9237671,834.9237671,834.9237671,834.9237671,834.9237671,834.9237671,834.9237671
4061.184082,4061.184082,4061.184082,4061.184082,4061.184082,4061.184082,4061.184082,4061.184082,4061.184082,4061.184082,4061.184082
4061.184082,4061.184082,4061.184082,4061.184082,4061.184082,4061.184082,4061.184082,4061.184082,4061.184082,4061.184082,4061.184082
23889.80273,23889.80273,23889.80273,23889.80273,23889.80273,23889.80273,23889.80273,23889.80273,23889.80273,23889.80273,23889.80273
23889.80273,23889.80273,23889.80273,23889.80273,23889.80273,23889.80273,23889.80273,23889.80273,23889.80273,23889.80273,23889.80273
4414.460449,4414.460449,4414.460449,4414.460449,4414.460449,4414.460449,4414.460449,4414.460449,4414.460449,4414.460449,4414.460449
3396.455078,3396.455078,3396.455078,3396.455078,3396.455078,3396.455078,3396.455078,3396.455078,3396.455078,3396.455078,3396.455078
12101.14551,12101.14551,12101.14551,12101.14551,12101.14551,12101.14551,12101.14551,12101.14551,12101.14551,12101.14551,12101.14551
14725.9834,14725.9834,14725.9834,14725.9834,14725.9834,14725.9834,14725.9834,14725.9834,14725.9834,14725.9834,14725.9834
13217.8291,13217.8291,13217.8291,13217.8291,13217.8291,13217.8291,13217.8291,13217.8291,13217.8291,13217.8291,13217.8291
992.5055542,992.5055542,992.5055542,992.5055542,992.5055542,992.5055542,992.5055542,992.5055542,992.5055542,992.5055542,992.5055542
794.1873779,794.1873779,794.1873779,794.1873779,794.1873779,794.1873779,794.1873779,794.1873779,794.1873779,794.1873779,794.1873779
2446.827637,2446.827637,2446.827637,2446.827637,2446.827637,2446.827637,2446.827637,2446.827637,2446.827637,2446.827637,2446.827637
8438.452148,8438.452148,8438.452148,8438.452148,8438.452148,8438.452148,8438.452148,8438.452148,8438.452148,8438.452148,8438.452148
9517.217773,9517.217773,9517.217773,9517.217773,9517.217773,9517.217773,9517.217773,9517.217773,9517.217773,9517.217773,9517.217773
4307.814941,4307.814941,4307.814941,4307.814941,4307.814941,4307.814941,4307.814941,4307.814941,4307.814941,4307.814941,4307.814941
4307.814941,4307.814941,4307.814941,4307.814941,4307.814941,4307.814941,4307.814941,4307.814941,4307.814941,4307.814941,4307.814941
4608.097168,4608.097168,4608.097168,4608.097168,4608.097168,4608.097168,4608.097168,4608.097168,4608.097168,4608.097168,4608.097168
6674.373535,6674.373535,6674.373535,6674.373535,6674.373535,6674.373535,6674.373535,6674.373535,6674.373535,6674.373535,6674.373535
8794.837891,8794.837891,8794.837891,8794.837891,8794.837891,8794.837891,8794.837891,8794.837891,8794.837891,8794.837891,8794.837891
10781.91699,10781.91699,10781.91699,10781.91699,10781.91699,10781.91699,10781.91699,10781.91699,10781.91699,10781.91699,10781.91699
1806.328369,1806.328369,1806.328369,1806.328369,1806.328369,1806.328369,1806.328369,1806.328369,1806.328369,1806.328369,1806.328369
9363.03418,9363.03418,9363.03418,9363.03418,9363.03418,9363.03418,9363.03418,9363.03418,9363.03418,9363.03418,9363.03418
9363.03418,9363.03418,9363.03418,9363.03418,9363.03418,9363.03418,9363.03418,9363.03418,9363.03418,9363.03418,9363.03418
1842.667725,1842.667725,1842.667725,1842.667725,1842.667725,1842.667725,1842.667725,1842.667725,1842.667725,1842.667725,1842.667725
1074.746216,1074.746216,1074.746216,1074.746216,1074.746216,1074.746216,1074.746216,1074.746216,1074.746216,1074.746216,1074.746216
79.90161896,79.90161896,79.90161896,79.90161896,79.90161896,79.90161896,79.90161896,79.90161896,79.90161896,79.90161896,79.90161896
81.06789398,81.06789398,81.06789398,81.06789398,81.06789398,81.06789398,81.06789398,81.06789398,81.06789398,81.06789398,81.06789398
4307.00293,4307.00293,4307.00293,4307.00293,4307.00293,4307.00293,4307.00293,4307.00293,4307.00293,4307.00293,4307.00293
83.54239655,83.54239655,83.54239655,83.54239655,83.54239655,83.54239655,83.54239655,83.54239655,83.54239655,83.54239655,83.54239655
6915.520996,6915.520996,6915.520996,6915.520996,6915.520996,6915.520996,6915.520996,6915.520996,6915.520996,6915.520996,6915.520996
1157.00354,1157.00354,1157.00354,1157.00354,1157.00354,1157.00354,1157.00354,1157.00354,1157.00354,1157.00354,1157.00354
113.0088272,113.0088272,113.0088272,113.0088272,113.0088272,113.0088272,113.0088272,113.0088272,113.0088272,113.0088272,113.0088272
950.9606323,950.9606323,950.9606323,950.9606323,950.9606323,950.9606323,950.9606323,950.9606323,950.9606323,950.9606323,950.9606323
580.2918091,580.2918091,580.2918091,580.2918091,580.2918091,580.2918091,580.2918091,580.2918091,580.2918091,580.2918091,580.2918091
612.2161865,612.2161865,612.2161865,612.2161865,612.2161865,612.2161865,612.2161865,612.2161865,612.2161865,612.2161865,612.2161865
113.0088272,113.0088272,113.0088272,113.0088272,113.0088272,113.0088272,113.0088272,113.0088272,113.0088272,113.0088272,113.0088272
63.87547684,63.87547684,63.87547684,63.87547684,63.87547684,63.87547684,63.87547684,63.87547684,63.87547684,63.87547684,63.87547684
64.80783081,64.80783081,64.80783081,64.80783081,64.80783081,64.80783081,64.80783081,64.80783081,64.80783081,64.80783081,64.80783081
70.51383209,70.51383209,70.51383209,70.51383209,70.51383209,70.51383209,70.51383209,70.51383209,70.51383209,70.51383209,70.51383209
70.51383209,70.51383209,70.51383209,70.51383209,70.51383209,70.51383209,70.51383209,70.51383209,70.51383209,70.51383209,70.51383209
530.1613159,530.1613159,530.1613159,530.1613159,530.1613159,530.1613159,530.1613159,530.1613159,530.1613159,530.1613159,530.1613159
3022.734619,3022.734619,3022.734619,3022.734619,3022.734619,3022.734619,3022.734619,3022.734619,3022.734619,3022.734619,3022.734619
458.4161682,458.4161682,458.4161682,458.4161682,458.4161682,458.4161682,458.4161682,458.4161682,458.4161682,458.4161682,458.4161682
458.4161682,458.4161682,458.4161682,458.4161682,458.4161682,458.4161682,458.4161682,458.4161682,458.4161682,458.4161682,458.4161682
77.15461731,77.15461731,77.15461731,77.15461731,77.15461731,77.15461731,77.15461731,77.15461731,77.15461731,77.15461731,77.15461731
77.15461731,77.15461731,77.15461731,77.15461731,77.15461731,77.15461731,77.15461731,77.15461731,77.15461731,77.15461731,77.15461731
76.44187164,76.44187164,76.44187164,76.44187164,76.44187164,76.44187164,76.44187164,76.44187164,76.44187164,76.44187164,76.44187164
76.44187164,76.44187164,76.44187164,76.44187164,76.44187164,76.44187164,76.44187164,76.44187164,76.44187164,76.44187164,76.44187164
76.44187164,76.44187164,76.44187164,76.44187164,76.44187164,76.44187164,76.44187164,76.44187164,76.44187164,76.44187164,76.44187164
77.55764771,77.55764771,77.55764771,77.55764771,77.55764771,77.55764771,77.55764771,77.55764771,77.55764771,77.55764771,77.55764771
4596.734375,4596.734375,4596.734375,4596.734375,4596.734375,4596.734375,4596.734375,4596.734375,4596.734375,4596.734375,4596.734375
1587.106201,1587.106201,1587.106201,1587.106201,1587.106201,1587.106201,1587.106201,1587.106201,1587.106201,1587.106201,1587.106201
111.1519623,111.1519623,111.1519623,111.1519623,111.1519623,111.1519623,111.1519623,111.1519623,111.1519623,111.1519623,111.1519623
2422.90332,2422.90332,2422.90332,2422.90332,2422.90332,2422.90332,2422.90332,2422.90332,2422.90332,2422.90332,2422.90332
2422.90332,2422.90332,2422.90332,2422.90332,2422.90332,2422.90332,2422.90332,2422.90332,2422.90332,2422.90332,2422.90332
2422.90332,2422.90332,2422.90332,2422.90332,2422.90332,2422.90332,2422.90332,2422.90332,2422.90332,2422.90332,2422.90332
78.91711426,78.91711426,78.91711426,78.91711426,78.91711426,78.91711426,78.91711426,78.91711426,78.91711426,78.91711426,78.91711426
1752.540039,1752.540039,1752.540039,1752.540039,1752.540039,1752.540039,1752.540039,1752.540039,1752.540039,1752.540039,1752.540039
144.5172272,144.5172272,144.5172272,144.5172272,144.5172272,144.5172272,144.5172272,144.5172272,144.5172272,144.5172272,144.5172272
4055.382813,4055.382813,4055.382813,4055.382813,4055.382813,4055.382813,4055.382813,4055.382813,4055.382813,4055.382813,4055.382813
13576.01172,13576.01172,13576.01172,13576.01172,13576.01172,13576.01172,13576.01172,13576.01172,13576.01172,13576.01172,13576.01172
228.9826508,228.9826508,228.9826508,228.9826508,228.9826508,228.9826508,228.9826508,228.9826508,228.9826508,228.9826508,228.9826508
6291.57373,6291.57373,6291.57373,6291.57373,6291.57373,6291.57373,6291.57373,6291.57373,6291.57373,6291.57373,6291.57373
3800.188232,3800.188232,3800.188232,3800.188232,3800.188232,3800.188232,3800.188232,3800.188232,3800.188232,3800.188232,3800.188232
493.8688965,493.8688965,493.8688965,493.8688965,493.8688965,493.8688965,493.8688965,493.8688965,493.8688965,493.8688965,493.8688965
3926.851318,3926.851318,3926.851318,3926.851318,3926.851318,3926.851318,3926.851318,3926.851318,3926.851318,3926.851318,3926.851318
91.60584259,91.60584259,91.60584259,91.60584259,91.60584259,91.60584259,91.60584259,91.60584259,91.60584259,91.60584259,91.60584259
90.76914215,90.76914215,90.76914215,90.76914215,90.76914215,90.76914215,90.76914215,90.76914215,90.76914215,90.76914215,90.76914215
2159.064941,2159.064941,2159.064941,2159.064941,2159.064941,2159.064941,2159.064941,2159.064941,2159.064941,2159.064941,2159.064941
130.8421021,130.8421021,130.8421021,130.8421021,130.8421021,130.8421021,130.8421021,130.8421021,130.8421021,130.8421021,130.8421021
131.309021,131.309021,131.309021,131.309021,131.309021,131.309021,131.309021,131.309021,131.309021,131.309021,131.309021
731.0681152,731.0681152,731.0681152,731.0681152,731.0681152,731.0681152,731.0681152,731.0681152,731.0681152,731.0681152,731.0681152
443.3236694,443.3236694,443.3236694,443.3236694,443.3236694,443.3236694,443.3236694,443.3236694,443.3236694,443.3236694,443.3236694
82.46389008,82.46389008,82.46389008,82.46389008,82.46389008,82.46389008,82.46389008,82.46389008,82.46389008,82.46389008,82.46389008
84.71455383,84.71455383,84.71455383,84.71455383,84.71455383,84.71455383,84.71455383,84.71455383,84.71455383,84.71455383,84.71455383
1279.645386,1279.645386,1279.645386,1279.645386,1279.645386,1279.645386,1279.645386,1279.645386,1279.645386,1279.645386,1279.645386
3608.030029,3608.030029,3608.030029,3608.030029,3608.030029,3608.030029,3608.030029,3608.030029,3608.030029,3608.030029,3608.030029
82.2053299,82.2053299,82.2053299,82.2053299,82.2053299,82.2053299,82.2053299,82.2053299,82.2053299,82.2053299,82.2053299
82.2053299,82.2053299,82.2053299,82.2053299,82.2053299,82.2053299,82.2053299,82.2053299,82.2053299,82.2053299,82.2053299
82.46389008,82.46389008,82.46389008,82.46389008,82.46389008,82.46389008,82.46389008,82.46389008,82.46389008,82.46389008,82.46389008
82.46389008,82.46389008,82.46389008,82.46389008,82.46389008,82.46389008,82.46389008,82.46389008,82.46389008,82.46389008,82.46389008
82.46389008,82.46389008,82.46389008,82.46389008,82.46389008,82.46389008,82.46389008,82.46389008,82.46389008,82.46389008,82.46389008
945.2689819,945.2689819,945.2689819,945.2689819,945.2689819,945.2689819,945.2689819,945.2689819,945.2689819,945.2689819,945.2689819
945.2689819,945.2689819,945.2689819,945.2689819,945.2689819,945.2689819,945.2689819,945.2689819,945.2689819,945.2689819,945.2689819
1910.106079,1910.106079,1910.106079,1910.106079,1910.106079,1910.106079,1910.106079,1910.106079,1910.106079,1910.106079,1910.106079
1910.106079,1910.106079,1910.106079,1910.106079,1910.106079,1910.106079,1910.106079,1910.106079,1910.106079,1910.106079,1910.106079
6494.87793,6494.87793,6494.87793,6494.87793,6494.87793,6494.87793,6494.87793,6494.87793,6494.87793,6494.87793,6494.87793
1661.97229,1661.97229,1661.97229,1661.97229,1661.97229,1661.97229,1661.97229,1661.97229,1661.97229,1661.97229,1661.97229
2836.309326,2836.309326,2836.309326,2836.309326,2836.309326,2836.309326,2836.309326,2836.309326,2836.309326,2836.309326,2836.309326
99.02481842,99.02481842,99.02481842,99.02481842,99.02481842,99.02481842,99.02481842,99.02481842,99.02481842,99.02481842,99.02481842
618.7550659,618.7550659,618.7550659,618.7550659,618.7550659,618.7550659,618.7550659,618.7550659,618.7550659,618.7550659,618.7550659
89.70236206,89.70236206,89.70236206,89.70236206,89.70236206,89.70236206,89.70236206,89.70236206,89.70236206,89.70236206,89.70236206
89.70236206,89.70236206,89.70236206,89.70236206,89.70236206,89.70236206,89.70236206,89.70236206,89.70236206,89.70236206,89.70236206
3646.166992,3646.166992,3646.166992,3646.166992,3646.166992,3646.166992,3646.166992,3646.166992,3646.166992,3646.166992,3646.166992
2370.455078,2370.455078,2370.455078,2370.455078,2370.455078,2370.455078,2370.455078,2370.455078,2370.455078,2370.455078,2370.455078
2370.455078,2370.455078,2370.455078,2370.455078,2370.455078,2370.455078,2370.455078,2370.455078,2370.455078,2370.455078,2370.455078
454.4179993,454.4179993,454.4179993,454.4179993,454.4179993,454.4179993,454.4179993,454.4179993,454.4179993,454.4179993,454.4179993
863.9804077,863.9804077,863.9804077,863.9804077,863.9804077,863.9804077,863.9804077,863.9804077,863.9804077,863.9804077,863.9804077
182.8702545,182.8702545,182.8702545,182.8702545,182.8702545,182.8702545,182.8702545,182.8702545,182.8702545,182.8702545,182.8702545
11.74568367,11.74568367,11.74568367,11.74568367,11.74568367,11.74568367,11.74568367,11.74568367,11.74568367,11.74568367,11.74568367
355.1268311,355.1268311,355.1268311,355.1268311,355.1268311,355.1268311,355.1268311,355.1268311,355.1268311,355.1268311,355.1268311
3106.016113,3106.016113,3106.016113,3106.016113,3106.016113,3106.016113,3106.016113,3106.016113,3106.016113,3106.016113,3106.016113
948.9234009,948.9234009,948.9234009,948.9234009,948.9234009,948.9234009,948.9234009,948.9234009,948.9234009,948.9234009,948.9234009
1305.698608,1305.698608,1305.698608,1305.698608,1305.698608,1305.698608,1305.698608,1305.698608,1305.698608,1305.698608,1305.698608
1305.698608,1305.698608,1305.698608,1305.698608,1305.698608,1305.698608,1305.698608,1305.698608,1305.698608,1305.698608,1305.698608
4431.703613,4431.703613,4431.703613,4431.703613,4431.703613,4431.703613,4431.703613,4431.703613,4431.703613,4431.703613,4431.703613
298.9599609,298.9599609,298.9599609,298.9599609,298.9599609,298.9599609,298.9599609,298.9599609,298.9599609,298.9599609,298.9599609
4475.724121,4475.724121,4475.724121,4475.724121,4475.724121,4475.724121,4475.724121,4475.724121,4475.724121,4475.724121,4475.724121
7953.658691,7953.658691,7953.658691,7953.658691,7953.658691,7953.658691,7953.658691,7953.658691,7953.658691,7953.658691,7953.658691
4927.816406,4927.816406,4927.816406,4927.816406,4927.816406,4927.816406,4927.816406,4927.816406,4927.816406,4927.816406,4927.816406
235.1204224,235.1204224,235.1204224,235.1204224,235.1204224,235.1204224,235.1204224,235.1204224,235.1204224,235.1204224,235.1204224
2232.822998,2232.822998,2232.822998,2232.822998,2232.822998,2232.822998,2232.822998,2232.822998,2232.822998,2232.822998,2232.822998
2281.148193,2281.148193,2281.148193,2281.148193,2281.148193,2281.148193,2281.148193,2281.148193,2281.148193,2281.148193,2281.148193
2281.148193,2281.148193,2281.148193,2281.148193,2281.148193,2281.148193,2281.148193,2281.148193,2281.148193,2281.148193,2281.148193
159.6515045,159.6515045,159.6515045,159.6515045,159.6515045,159.6515045,159.6515045,159.6515045,159.6515045,159.6515045,159.6515045
1726.841309,1726.841309,1726.841309,1726.841309,1726.841309,1726.841309,1726.841309,1726.841309,1726.841309,1726.841309,1726.841309
1861.716797,1861.716797,1861.716797,1861.716797,1861.716797,1861.716797,1861.716797,1861.716797,1861.716797,1861.716797,1861.716797
1861.716797,1861.716797,1861.716797,1861.716797,1861.716797,1861.716797,1861.716797,1861.716797,1861.716797,1861.716797,1861.716797
1861.716797,1861.716797,1861.716797,1861.716797,1861.716797,1861.716797,1861.716797,1861.716797,1861.716797,1861.716797,1861.716797
3735.226807,3735.226807,3735.226807,3735.226807,3735.226807,3735.226807,3735.226807,3735.226807,3735.226807,3735.226807,3735.226807
3735.226807,3735.226807,3735.226807,3735.226807,3735.226807,3735.226807,3735.226807,3735.226807,3735.226807,3735.226807,3735.226807
2071.919922,2071.919922,2071.919922,2071.919922,2071.919922,2071.919922,2071.919922,2071.919922,2071.919922,2071.919922,2071.919922
2071.919922,2071.919922,2071.919922,2071.919922,2071.919922,2071.919922,2071.919922,2071.919922,2071.919922,2071.919922,2071.919922
159.6515045,159.6515045,159.6515045,159.6515045,159.6515045,159.6515045,159.6515045,159.6515045,159.6515045,159.6515045,159.6515045
797.5490723,797.5490723,797.5490723,797.5490723,797.5490723,797.5490723,797.5490723,797.5490723,797.5490723,797.5490723,797.5490723
797.5490723,797.5490723,797.5490723,797.5490723,797.5490723,797.5490723,797.5490723,797.5490723,797.5490723,797.5490723,797.5490723
1676.026733,1676.026733,1676.026733,1676.026733,1676.026733,1676.026733,1676.026733,1676.026733,1676.026733,1676.026733,1676.026733
1676.026733,1676.026733,1676.026733,1676.026733,1676.026733,1676.026733,1676.026733,1676.026733,1676.026733,1676.026733,1676.026733
1261.716187,1261.716187,1261.716187,1261.716187,1261.716187,1261.716187,1261.716187,1261.716187,1261.716187,1261.716187,1261.716187
1326.214233,1326.214233,1326.214233,1326.214233,1326.214233,1326.214233,1326.214233,1326.214233,1326.214233,1326.214233,1326.214233
393.4357605,393.4357605,393.4357605,393.4357605,393.4357605,393.4357605,393.4357605,393.4357605,393.4357605,393.4357605,393.4357605
514.4990845,514.4990845,514.4990845,514.4990845,514.4990845,514.4990845,514.4990845,514.4990845,514.4990845,514.4990845,514.4990845
814.9799805,814.9799805,814.9799805,814.9799805,814.9799805,814.9799805,814.9799805,814.9799805,814.9799805,814.9799805,814.9799805
573.71875,573.71875,573.71875,573.71875,573.71875,573.71875,573.71875,573.71875,573.71875,573.71875,573.71875
573.71875,573.71875,573.71875,573.71875,573.71875,573.71875,573.71875,573.71875,573.71875,573.71875,573.71875
537.4709473,537.4709473,537.4709473,537.4709473,537.4709473,537.4709473,537.4709473,537.4709473,537.4709473,537.4709473,537.4709473
1984.537109,1984.537109,1984.537109,1984.537109,1984.537109,1984.537109,1984.537109,1984.537109,1984.537109,1984.537109,1984.537109
1984.537109,1984.537109,1984.537109,1984.537109,1984.537109,1984.537109,1984.537109,1984.537109,1984.537109,1984.537109,1984.537109
72.73556519,72.73556519,72.73556519,72.73556519,72.73556519,72.73556519,72.73556519,72.73556519,72.73556519,72.73556519,72.73556519
608.7601929,608.7601929,608.7601929,608.7601929,608.7601929,608.7601929,608.7601929,608.7601929,608.7601929,608.7601929,608.7601929
608.7601929,608.7601929,608.7601929,608.7601929,608.7601929,608.7601929,608.7601929,608.7601929,608.7601929,608.7601929,608.7601929
1846.866211,1846.866211,1846.866211,1846.866211,1846.866211,1846.866211,1846.866211,1846.866211,1846.866211,1846.866211,1846.866211
186.2010651,186.2010651,186.2010651,186.2010651,186.2010651,186.2010651,186.2010651,186.2010651,186.2010651,186.2010651,186.2010651
3248.12085,3248.12085,3248.12085,3248.12085,3248.12085,3248.12085,3248.12085,3248.12085,3248.12085,3248.12085,3248.12085
1632.383911,1632.383911,1632.383911,1632.383911,1632.383911,1632.383911,1632.383911,1632.383911,1632.383911,1632.383911,1632.383911
1766.653442,1766.653442,1766.653442,1766.653442,1766.653442,1766.653442,1766.653442,1766.653442,1766.653442,1766.653442,1766.653442
69.82520294,69.82520294,69.82520294,69.82520294,69.82520294,69.82520294,69.82520294,69.82520294,69.82520294,69.82520294,69.82520294
496.645813,496.645813,496.645813,496.645813,496.645813,496.645813,496.645813,496.645813,496.645813,496.645813,496.645813
496.645813,496.645813,496.645813,496.645813,496.645813,496.645813,496.645813,496.645813,496.645813,496.645813,496.645813
496.645813,496.645813,496.645813,496.645813,496.645813,496.645813,496.645813,496.645813,496.645813,496.645813,496.645813
1533.267944,1533.267944,1533.267944,1533.267944,1533.267944,1533.267944,1533.267944,1533.267944,1533.267944,1533.267944,1533.267944
1533.267944,1533.267944,1533.267944,1533.267944,1533.267944,1533.267944,1533.267944,1533.267944,1533.267944,1533.267944,1533.267944
1914.31604,1914.31604,1914.31604,1914.31604,1914.31604,1914.31604,1914.31604,1914.31604,1914.31604,1914.31604,1914.31604
1914.31604,1914.31604,1914.31604,1914.31604,1914.31604,1914.31604,1914.31604,1914.31604,1914.31604,1914.31604,1914.31604
1624.467651,1624.467651,1624.467651,1624.467651,1624.467651,1624.467651,1624.467651,1624.467651,1624.467651,1624.467651,1624.467651
246.861084,246.861084,246.861084,246.861084,246.861084,246.861084,246.861084,246.861084,246.861084,246.861084,246.861084
477.7064514,477.7064514,477.7064514,477.7064514,477.7064514,477.7064514,477.7064514,477.7064514,477.7064514,477.7064514,477.7064514
455.9825134,455.9825134,455.9825134,455.9825134,455.9825134,455.9825134,455.9825134,455.9825134,455.9825134,455.9825134,455.9825134
983.1403198,983.1403198,983.1403198,983.1403198,983.1403198,983.1403198,983.1403198,983.1403198,983.1403198,983.1403198,983.1403198
433.6186218,433.6186218,433.6186218,433.6186218,433.6186218,433.6186218,433.6186218,433.6186218,433.6186218,433.6186218,433.6186218
6655.36377,6655.36377,6655.36377,6655.36377,6655.36377,6655.36377,6655.36377,6655.36377,6655.36377,6655.36377,6655.36377
1701.452393,1701.452393,1701.452393,1701.452393,1701.452393,1701.452393,1701.452393,1701.452393,1701.452393,1701.452393,1701.452393
2811.458008,2811.458008,2811.458008,2811.458008,2811.458008,2811.458008,2811.458008,2811.458008,2811.458008,2811.458008,2811.458008
1233.253296,1233.253296,1233.253296,1233.253296,1233.253296,1233.253296,1233.253296,1233.253296,1233.253296,1233.253296,1233.253296
4280.708496,4280.708496,4280.708496,4280.708496,4280.708496,4280.708496,4280.708496,4280.708496,4280.708496,4280.708496,4280.708496
4138.647461,4138.647461,4138.647461,4138.647461,4138.647461,4138.647461,4138.647461,4138.647461,4138.647461,4138.647461,4138.647461
1044.36377,1044.36377,1044.36377,1044.36377,1044.36377,1044.36377,1044.36377,1044.36377,1044.36377,1044.36377,1044.36377
5437.316895,5437.316895,5437.316895,5437.316895,5437.316895,5437.316895,5437.316895,5437.316895,5437.316895,5437.316895,5437.316895
5582.730469,5582.730469,5582.730469,5582.730469,5582.730469,5582.730469,5582.730469,5582.730469,5582.730469,5582.730469,5582.730469
400.962616,400.962616,400.962616,400.962616,400.962616,400.962616,400.962616,400.962616,400.962616,400.962616,400.962616
10279.71973,10279.71973,10279.71973,10279.71973,10279.71973,10279.71973,10279.71973,10279.71973,10279.71973,10279.71973,10279.71973
9794.652344,9794.652344,9794.652344,9794.652344,9794.652344,9794.652344,9794.652344,9794.652344,9794.652344,9794.652344,9794.652344
12014.68262,12014.68262,12014.68262,12014.68262,12014.68262,12014.68262,12014.68262,12014.68262,12014.68262,12014.68262,12014.68262
12014.68262,12014.68262,12014.68262,12014.68262,12014.68262,12014.68262,12014.68262,12014.68262,12014.68262,12014.68262,12014.68262
3343.229736,3343.229736,3343.229736,3343.229736,3343.229736,3343.229736,3343.229736,3343.229736,3343.229736,3343.229736,3343.229736
4915.344238,4915.344238,4915.344238,4915.344238,4915.344238,4915.344238,4915.344238,4915.344238,4915.344238,4915.344238,4915.344238
1573.430908,1573.430908,1573.430908,1573.430908,1573.430908,1573.430908,1573.430908,1573.430908,1573.430908,1573.430908,1573.430908
1573.430908,1573.430908,1573.430908,1573.430908,1573.430908,1573.430908,1573.430908,1573.430908,1573.430908,1573.430908,1573.430908
4668.142578,4668.142578,4668.142578,4668.142578,4668.142578,4668.142578,4668.142578,4668.142578,4668.142578,4668.142578,4668.142578
3113.32959,3113.32959,3113.32959,3113.32959,3113.32959,3113.32959,3113.32959,3113.32959,3113.32959,3113.32959,3113.32959
3113.32959,3113.32959,3113.32959,3113.32959,3113.32959,3113.32959,3113.32959,3113.32959,3113.32959,3113.32959,3113.32959
7369.256836,7369.256836,7369.256836,7369.256836,7369.256836,7369.256836,7369.256836,7369.256836,7369.256836,7369.256836,7369.256836
7369.256836,7369.256836,7369.256836,7369.256836,7369.256836,7369.256836,7369.256836,7369.256836,7369.256836,7369.256836,7369.256836
774.6148682,774.6148682,774.6148682,774.6148682,774.6148682,774.6148682,774.6148682,774.6148682,774.6148682,774.6148682,774.6148682
1165.931641,1165.931641,1165.931641,1165.931641,1165.931641,1165.931641,1165.931641,1165.931641,1165.931641,1165.931641,1165.931641
12320.36133,12320.36133,12320.36133,12320.36133,12320.36133,12320.36133,12320.36133,12320.36133,12320.36133,12320.36133,12320.36133
